# position.dat
#
# Position data for simulation of WSN nodes
# Automatically generated with Python
# Version: 0.10, 2012-may-02
# Author: Marcus Lund�n, SICS
# email: marcus.lunden@gmail.com
#
# Model used: Random Waypoint model
# Number of nodes: 17
# Time [s]: 28800.0 seconds
# Min speed [m/s]: 1.0
# Max speed [m/s]: 2.0
# Min pause time [s]: 60.0
# Max pause time [s]: 120.0
# Currently disregarding the first 0.0 seconds
# Resolution [s]: 6.0
# Maximum X-size [m]: 2000.0
# Maximum Y-size [m]: 2000.0
# Note that nodes index here start at zero due to Cooja input format.
#    However, the nodes are indexed >=1 in stats file.
#
#==========================================
9 12.0 47.7607449748 178.699714065
10 12.0 94.315119721 68.2948877277
11 12.0 64.8767879959 180.799203913
12 12.0 160.217236122 101.521695509
13 12.0 148.853440938 81.4583394298
14 12.0 142.478842221 172.515086825
15 12.0 40.1152867254 103.322629199
16 12.0 51.285189585 53.5494403017
0 18.0 73.4213023697 41.977289538
1 18.0 86.2569344118 79.8088081036
2 18.0 135.912871022 107.057416883
3 18.0 53.9816229833 25.8063523817
4 18.0 190.796977222 177.456671046
5 18.0 67.901180188 44.6450256959
6 18.0 72.9602676754 68.1863617097
7 18.0 139.588993012 176.491523544
8 18.0 172.625861233 47.0600546619
9 18.0 47.7607449748 178.699714065
10 18.0 94.315119721 68.2948877277
11 18.0 64.8767879959 180.799203913
12 18.0 160.217236122 101.521695509
13 18.0 148.853440938 81.4583394298
14 18.0 142.478842221 172.515086825
15 18.0 40.1152867254 103.322629199
16 18.0 51.285189585 53.5494403017
0 24.0 73.4213023697 41.977289538
1 24.0 86.2569344118 79.8088081036
2 24.0 135.912871022 107.057416883
3 24.0 53.9816229833 25.8063523817
4 24.0 190.796977222 177.456671046
5 24.0 67.901180188 44.6450256959
6 24.0 72.9602676754 68.1863617097
7 24.0 139.588993012 176.491523544
8 24.0 172.625861233 47.0600546619
9 24.0 47.7607449748 178.699714065
10 24.0 94.315119721 68.2948877277
11 24.0 64.8767879959 180.799203913
12 24.0 160.217236122 101.521695509
13 24.0 148.853440938 81.4583394298
14 24.0 142.478842221 172.515086825
15 24.0 40.1152867254 103.322629199
16 24.0 51.285189585 53.5494403017
0 30.0 73.4213023697 41.977289538
1 30.0 86.2569344118 79.8088081036
2 30.0 135.912871022 107.057416883
3 30.0 53.9816229833 25.8063523817
4 30.0 190.796977222 177.456671046
5 30.0 67.901180188 44.6450256959
6 30.0 72.9602676754 68.1863617097
7 30.0 139.588993012 176.491523544
8 30.0 172.625861233 47.0600546619
9 30.0 47.7607449748 178.699714065
10 30.0 94.315119721 68.2948877277
11 30.0 64.8767879959 180.799203913
12 30.0 160.217236122 101.521695509
13 30.0 148.853440938 81.4583394298
14 30.0 142.478842221 172.515086825
15 30.0 40.1152867254 103.322629199
16 30.0 51.285189585 53.5494403017
0 36.0 73.4213023697 41.977289538
1 36.0 86.2569344118 79.8088081036
2 36.0 135.912871022 107.057416883
3 36.0 53.9816229833 25.8063523817
4 36.0 190.796977222 177.456671046
5 36.0 67.901180188 44.6450256959
6 36.0 72.9602676754 68.1863617097
7 36.0 139.588993012 176.491523544
8 36.0 172.625861233 47.0600546619
9 36.0 47.7607449748 178.699714065
10 36.0 94.315119721 68.2948877277
11 36.0 64.8767879959 180.799203913
12 36.0 160.217236122 101.521695509
13 36.0 148.853440938 81.4583394298
14 36.0 142.478842221 172.515086825
15 36.0 40.1152867254 103.322629199
16 36.0 51.285189585 53.5494403017
0 42.0 73.4213023697 41.977289538
1 42.0 86.2569344118 79.8088081036
2 42.0 135.912871022 107.057416883
3 42.0 53.9816229833 25.8063523817
4 42.0 190.796977222 177.456671046
5 42.0 67.901180188 44.6450256959
6 42.0 72.9602676754 68.1863617097
7 42.0 139.588993012 176.491523544
8 42.0 172.625861233 47.0600546619
9 42.0 47.7607449748 178.699714065
10 42.0 94.315119721 68.2948877277
11 42.0 64.8767879959 180.799203913
12 42.0 160.217236122 101.521695509
13 42.0 148.853440938 81.4583394298
14 42.0 142.478842221 172.515086825
15 42.0 40.1152867254 103.322629199
16 42.0 51.285189585 53.5494403017
0 48.0 73.4213023697 41.977289538
1 48.0 86.2569344118 79.8088081036
2 48.0 135.912871022 107.057416883
3 48.0 53.9816229833 25.8063523817
4 48.0 190.796977222 177.456671046
5 48.0 67.901180188 44.6450256959
6 48.0 72.9602676754 68.1863617097
7 48.0 139.588993012 176.491523544
8 48.0 172.625861233 47.0600546619
9 48.0 47.7607449748 178.699714065
10 48.0 94.315119721 68.2948877277
11 48.0 64.8767879959 180.799203913
12 48.0 160.217236122 101.521695509
13 48.0 148.853440938 81.4583394298
14 48.0 142.478842221 172.515086825
15 48.0 40.1152867254 103.322629199
16 48.0 51.285189585 53.5494403017
0 54.0 73.4213023697 41.977289538
1 54.0 86.2569344118 79.8088081036
2 54.0 135.912871022 107.057416883
3 54.0 53.9816229833 25.8063523817
4 54.0 190.796977222 177.456671046
5 54.0 67.901180188 44.6450256959
6 54.0 72.9602676754 68.1863617097
7 54.0 139.588993012 176.491523544
8 54.0 172.625861233 47.0600546619
9 54.0 47.7607449748 178.699714065
10 54.0 94.315119721 68.2948877277
11 54.0 64.8767879959 180.799203913
12 54.0 160.217236122 101.521695509
13 54.0 148.853440938 81.4583394298
14 54.0 142.478842221 172.515086825
15 54.0 40.1152867254 103.322629199
16 54.0 51.285189585 53.5494403017
0 60.0 73.4213023697 41.977289538
1 60.0 86.2569344118 79.8088081036
2 60.0 135.912871022 107.057416883
3 60.0 53.9816229833 25.8063523817
4 60.0 190.796977222 177.456671046
5 60.0 67.901180188 44.6450256959
6 60.0 72.9602676754 68.1863617097
7 60.0 139.588993012 176.491523544
8 60.0 172.625861233 47.0600546619
9 60.0 47.7607449748 178.699714065
10 60.0 94.315119721 68.2948877277
11 60.0 64.8767879959 180.799203913
12 60.0 160.217236122 101.521695509
13 60.0 148.853440938 81.4583394298
14 60.0 142.478842221 172.515086825
15 60.0 40.1152867254 103.322629199
16 60.0 51.285189585 53.5494403017
0 66.0 73.4213023697 41.977289538
1 66.0 86.2569344118 79.8088081036
2 66.0 135.912871022 107.057416883
3 66.0 53.9816229833 25.8063523817
4 66.0 190.796977222 177.456671046
5 66.0 67.901180188 44.6450256959
6 66.0 72.9602676754 68.1863617097
7 66.0 139.588993012 176.491523544
8 66.0 172.625861233 47.0600546619
9 66.0 47.7607449748 178.699714065
10 66.0 103.666873287 70.9616765597
11 66.0 66.9258526503 187.187448299
12 66.0 165.972183366 106.555248908
13 66.0 148.853440938 81.4583394298
14 66.0 149.393640671 174.158993677
15 66.0 40.1152867254 103.322629199
16 66.0 51.285189585 53.5494403017
0 72.0 73.4213023697 41.977289538
1 72.0 86.2569344118 79.8088081036
2 72.0 135.912871022 107.057416883
3 72.0 53.9816229833 25.8063523817
4 72.0 190.796977222 177.456671046
5 72.0 67.901180188 44.6450256959
6 72.0 72.9602676754 68.1863617097
7 72.0 139.588993012 176.491523544
8 72.0 172.625861233 47.0600546619
9 72.0 47.7607449748 178.699714065
10 72.0 113.018626853 73.6284653917
11 72.0 68.9749173046 193.575692685
12 72.0 171.727130609 111.588802307
13 72.0 148.853440938 81.4583394298
14 72.0 156.308439121 175.802900528
15 72.0 40.1152867254 103.322629199
16 72.0 57.7815908717 54.5007196156
0 78.0 80.6127945153 47.0588355784
1 78.0 86.2569344118 79.8088081036
2 78.0 135.912871022 107.057416883
3 78.0 53.9816229833 25.8063523817
4 78.0 190.796977222 177.456671046
5 78.0 67.901180188 44.6450256959
6 78.0 72.9602676754 68.1863617097
7 78.0 139.588993012 176.491523544
8 78.0 172.625861233 47.0600546619
9 78.0 47.7607449748 178.699714065
10 78.0 122.370380419 76.2952542236
11 78.0 71.0239819589 199.963937071
12 78.0 177.482077853 116.622355706
13 78.0 148.853440938 81.4583394298
14 78.0 163.223237571 177.44680738
15 78.0 40.1152867254 103.322629199
16 78.0 64.2779921584 55.4519989294
0 84.0 87.804286661 52.1403816187
1 84.0 86.2569344118 79.8088081036
2 84.0 135.912871022 107.057416883
3 84.0 53.9816229833 25.8063523817
4 84.0 190.796977222 177.456671046
5 84.0 67.901180188 44.6450256959
6 84.0 81.0968221929 76.7324133899
7 84.0 139.588993012 176.491523544
8 84.0 172.625861233 47.0600546619
9 84.0 47.7607449748 178.699714065
10 84.0 131.722133985 78.9620430556
11 84.0 73.0730466133 206.352181457
12 84.0 183.237025096 121.655909105
13 84.0 148.853440938 81.4583394298
14 84.0 170.138036021 179.090714232
15 84.0 48.0394459908 106.697509592
16 84.0 70.7743934451 56.4032782432
0 90.0 94.9957788066 57.221927659
1 90.0 86.2569344118 79.8088081036
2 90.0 135.912871022 107.057416883
3 90.0 53.9816229833 25.8063523817
4 90.0 190.796977222 177.456671046
5 90.0 67.901180188 44.6450256959
6 90.0 89.2333767104 85.2784650701
7 90.0 139.588993012 176.491523544
8 90.0 172.625861233 47.0600546619
9 90.0 47.7607449748 178.699714065
10 90.0 141.073887551 81.6288318875
11 90.0 75.1221112676 212.740425843
12 90.0 188.99197234 126.689462504
13 90.0 153.597832324 87.4897017968
14 90.0 177.052834471 180.734621084
15 90.0 55.9636052563 110.072389985
16 90.0 77.2707947318 57.3545575571
0 96.0 102.187270952 62.3034736993
1 96.0 86.2569344118 79.8088081036
2 96.0 135.912871022 107.057416883
3 96.0 53.9816229833 25.8063523817
4 96.0 190.796977222 177.456671046
5 96.0 67.901180188 44.6450256959
6 96.0 97.3699312279 93.8245167503
7 96.0 139.588993012 176.491523544
8 96.0 172.625861233 47.0600546619
9 96.0 47.7607449748 178.699714065
10 96.0 150.425641117 84.2956207195
11 96.0 77.1711759219 219.128670229
12 96.0 194.746919583 131.723015902
13 96.0 158.34222371 93.5210641637
14 96.0 183.967632921 182.378527936
15 96.0 63.8877645218 113.447270378
16 96.0 83.7671960185 58.3058368709
0 102.0 109.378763098 67.3850197397
1 102.0 86.2569344118 79.8088081036
2 102.0 140.980180147 110.458760725
3 102.0 53.9816229833 25.8063523817
4 102.0 199.759380662 184.685431309
5 102.0 67.901180188 44.6450256959
6 102.0 105.506485745 102.37056843
7 102.0 139.588993012 176.491523544
8 102.0 172.625861233 47.0600546619
9 102.0 56.2910249496 179.243264557
10 102.0 159.777394683 86.9624095514
11 102.0 79.2202405763 225.516914615
12 102.0 200.501866827 136.756569301
13 102.0 163.086615096 99.5524265307
14 102.0 190.882431371 184.022434787
15 102.0 71.8119237872 116.822150771
16 102.0 90.2635973052 59.2571161847
0 108.0 116.570255243 72.46656578
1 108.0 86.2569344118 79.8088081036
2 108.0 146.047489272 113.860104566
3 108.0 56.0484114007 32.3112461026
4 108.0 208.721784103 191.914191573
5 108.0 67.901180188 44.6450256959
6 108.0 113.643040263 110.916620111
7 108.0 147.655401134 176.132940857
8 108.0 172.625861233 47.0600546619
9 108.0 64.8213049243 179.786815049
10 108.0 169.129148249 89.6291983834
11 108.0 81.2693052306 231.905159001
12 108.0 206.25681407 141.7901227
13 108.0 167.831006481 105.583788898
14 108.0 197.797229821 185.666341639
15 108.0 79.7360830527 120.197031164
16 108.0 96.759998592 60.2083954985
0 114.0 123.761747389 77.5481118203
1 114.0 86.2569344118 79.8088081036
2 114.0 151.114798397 117.261448408
3 114.0 58.1151998181 38.8161398234
4 114.0 217.684187544 199.142951836
5 114.0 76.0961422409 51.8268469231
6 114.0 121.77959478 119.462671791
7 114.0 155.721809256 175.77435817
8 114.0 172.625861233 47.0600546619
9 114.0 73.3515848991 180.330365542
10 114.0 178.480901815 92.2959872153
11 114.0 83.3183698849 238.293403387
12 114.0 212.011761314 146.823676099
13 114.0 172.575397867 111.615151265
14 114.0 204.712028271 187.310248491
15 114.0 87.6602423181 123.571911557
16 114.0 103.256399879 61.1596748124
0 120.0 130.953239535 82.6296578606
1 120.0 92.3976899046 80.8170667144
2 120.0 156.182107522 120.66279225
3 120.0 60.1819882355 45.3210335443
4 120.0 226.646590985 206.371712099
5 120.0 84.2911042939 59.0086681504
6 120.0 129.916149298 128.008723471
7 120.0 163.788217378 175.415775482
8 120.0 176.785065119 53.8347156993
9 120.0 81.8818648738 180.873916034
10 120.0 187.832655381 94.9627760473
11 120.0 85.3674345392 244.681647773
12 120.0 217.766708557 151.857229498
13 120.0 177.319789253 117.646513632
14 120.0 211.626826721 188.954155343
15 120.0 95.5844015836 126.94679195
16 120.0 109.752801165 62.1109541262
0 126.0 138.14473168 87.711203901
1 126.0 98.5384453973 81.8253253252
2 126.0 161.249416647 124.064136092
3 126.0 62.2487766529 51.8259272652
4 126.0 235.608994425 213.600472363
5 126.0 92.4860663468 66.1904893776
6 126.0 138.052703815 136.554775151
7 126.0 171.854625499 175.057192795
8 126.0 180.944269004 60.6093767368
9 126.0 90.4121448486 181.417466526
10 126.0 197.184408947 97.6295648793
11 126.0 87.4164991936 251.069892159
12 126.0 223.5216558 156.890782897
13 126.0 182.064180639 123.677875999
14 126.0 218.541625171 190.598062194
15 126.0 103.508560849 130.321672343
16 126.0 116.249202452 63.06223344
0 132.0 145.336223826 92.7927499413
1 132.0 104.67920089 82.833583936
2 132.0 166.316725772 127.465479933
3 132.0 64.3155650703 58.330820986
4 132.0 244.571397866 220.829232626
5 132.0 100.6810284 73.3723106048
6 132.0 146.189258333 145.100826831
7 132.0 179.921033621 174.698610107
8 132.0 185.10347289 67.3840377742
9 132.0 98.9424248233 181.961017018
10 132.0 206.536162513 100.296353711
11 132.0 89.4655638479 257.458136545
12 132.0 229.276603044 161.924336296
13 132.0 186.808572025 129.709238366
14 132.0 225.456423621 192.241969046
15 132.0 111.432720114 133.696552736
16 132.0 122.745603739 64.0135127539
0 138.0 152.527715972 97.8742959816
1 138.0 110.819956383 83.8418425468
2 138.0 171.384034897 130.866823775
3 138.0 66.3823534877 64.8357147069
4 138.0 253.533801307 228.057992889
5 138.0 108.875990453 80.554131832
6 138.0 154.32581285 153.646878512
7 138.0 187.987441743 174.34002742
8 138.0 189.262676776 74.1586988116
9 138.0 107.472704798 182.504567511
10 138.0 215.887916079 102.963142543
11 138.0 91.5146285022 263.846380931
12 138.0 235.031550287 166.957889695
13 138.0 191.552963411 135.740600733
14 138.0 232.371222071 193.885875898
15 138.0 119.35687938 137.071433129
16 138.0 129.242005025 64.9647920677
0 144.0 159.719208117 102.955842022
1 144.0 116.960711876 84.8501011577
2 144.0 176.451344022 134.268167617
3 144.0 68.4491419051 71.3406084278
4 144.0 262.496204747 235.286753153
5 144.0 117.070952506 87.7359530592
6 144.0 162.462367368 162.192930192
7 144.0 196.053849865 173.981444733
8 144.0 193.421880661 80.933359849
9 144.0 116.002984773 183.048118003
10 144.0 225.239669645 105.629931375
11 144.0 93.5636931566 270.234625317
12 144.0 240.786497531 171.991443094
13 144.0 196.297354797 141.771963099
14 144.0 239.286020521 195.52978275
15 144.0 127.281038645 140.446313522
16 144.0 135.738406312 65.9160713815
0 150.0 166.910700263 108.037388062
1 150.0 123.101467368 85.8583597685
2 150.0 181.518653147 137.669511459
3 150.0 70.5159303225 77.8455021486
4 150.0 271.458608188 242.515513416
5 150.0 125.265914559 94.9177742864
6 150.0 170.598921885 170.738981872
7 150.0 204.120257987 173.622862045
8 150.0 197.581084547 87.7080208865
9 150.0 124.533264748 183.591668495
10 150.0 234.591423211 108.296720207
11 150.0 95.6127578109 276.622869703
12 150.0 246.541444774 177.024996492
13 150.0 201.041746183 147.803325466
14 150.0 246.200818971 197.173689602
15 150.0 135.205197911 143.821193915
16 150.0 142.234807599 66.8673506953
0 156.0 174.102192408 113.118934103
1 156.0 129.242222861 86.8666183793
2 156.0 186.585962272 141.070855301
3 156.0 72.5827187399 84.3503958695
4 156.0 280.421011629 249.744273679
5 156.0 133.460876611 102.099595514
6 156.0 178.735476403 179.285033552
7 156.0 212.186666109 173.264279358
8 156.0 201.740288433 94.4826819239
9 156.0 133.063544722 184.135218988
10 156.0 243.943176776 110.963509039
11 156.0 97.6618224652 283.011114088
12 156.0 252.296392018 182.058549891
13 156.0 205.786137569 153.834687833
14 156.0 253.115617421 198.817596453
15 156.0 143.129357176 147.196074308
16 156.0 148.731208886 67.8186300092
0 162.0 181.293684554 118.200480143
1 162.0 135.382978354 87.8748769901
2 162.0 191.653271397 144.472199142
3 162.0 74.6495071573 90.8552895904
4 162.0 289.383415069 256.973033943
5 162.0 141.655838664 109.281416741
6 162.0 186.87203092 187.831085232
7 162.0 220.253074231 172.90569667
8 162.0 205.899492318 101.257342961
9 162.0 141.593824697 184.67876948
10 162.0 253.294930342 113.630297871
11 162.0 99.7108871196 289.399358474
12 162.0 258.051339261 187.09210329
13 162.0 210.530528955 159.8660502
14 162.0 260.030415871 200.461503305
15 162.0 151.053516442 150.570954701
16 162.0 155.227610172 68.769909323
0 168.0 188.4851767 123.282026183
1 168.0 141.523733847 88.8831356009
2 168.0 196.720580522 147.873542984
3 168.0 76.7162955747 97.3601833112
4 168.0 298.34581851 264.201794206
5 168.0 149.850800717 116.463237968
6 168.0 195.008585438 196.377136913
7 168.0 228.319482352 172.547113983
8 168.0 210.058696204 108.032003999
9 168.0 150.124104672 185.222319972
10 168.0 262.646683908 116.297086703
11 168.0 101.759951774 295.78760286
12 168.0 263.806286505 192.125656689
13 168.0 215.274920341 165.897412567
14 168.0 266.945214321 202.105410157
15 168.0 158.977675707 153.945835094
16 168.0 161.724011459 69.7211886368
0 174.0 195.676668845 128.363572224
1 174.0 147.664489339 89.8913942117
2 174.0 201.787889647 151.274886826
3 174.0 78.7830839921 103.865077032
4 174.0 307.308221951 271.430554469
5 174.0 158.04576277 123.645059195
6 174.0 203.145139955 204.923188593
7 174.0 236.385890474 172.188531296
8 174.0 214.21790009 114.806665036
9 174.0 158.654384647 185.765870464
10 174.0 271.998437474 118.963875535
11 174.0 103.809016428 302.175847246
12 174.0 269.561233748 197.159210088
13 174.0 220.019311727 171.928774934
14 174.0 273.860012771 203.749317009
15 174.0 166.901834973 157.320715487
16 174.0 168.220412746 70.6724679507
0 180.0 202.868160991 133.445118264
1 180.0 153.805244832 90.8996528225
2 180.0 206.855198772 154.676230668
3 180.0 80.8498724095 110.369970753
4 180.0 316.270625391 278.659314733
5 180.0 166.240724823 130.826880422
6 180.0 211.281694473 213.469240273
7 180.0 244.452298596 171.829948608
8 180.0 218.377103975 121.581326074
9 180.0 167.184664621 186.309420957
10 180.0 281.35019104 121.630664367
11 180.0 105.858081083 308.564091632
12 180.0 275.316180992 202.192763487
13 180.0 224.763703113 177.960137301
14 180.0 280.774811221 205.39322386
15 180.0 174.825994238 160.69559588
16 180.0 174.716814032 71.6237472645
0 186.0 210.059653137 138.526664304
1 186.0 159.946000325 91.9079114333
2 186.0 211.922507897 158.07757451
3 186.0 82.9166608269 116.874864474
4 186.0 325.233028832 285.888074996
5 186.0 174.435686876 138.00870165
6 186.0 219.41824899 222.015291953
7 186.0 252.518706718 171.471365921
8 186.0 222.536307861 128.355987111
9 186.0 175.714944596 186.852971449
10 186.0 290.701944606 124.297453199
11 186.0 107.907145737 314.952336018
12 186.0 281.071128235 207.226316886
13 186.0 229.508094499 183.991499668
14 186.0 287.689609671 207.037130712
15 186.0 182.750153504 164.070476273
16 186.0 181.213215319 72.5750265783
0 192.0 217.251145282 143.608210345
1 192.0 166.086755818 92.9161700442
2 192.0 216.989817022 161.478918351
3 192.0 84.9834492443 123.379758195
4 192.0 334.195432273 293.116835259
5 192.0 182.630648929 145.190522877
6 192.0 227.554803508 230.561343633
7 192.0 260.58511484 171.112783233
8 192.0 226.695511747 135.130648148
9 192.0 184.245224571 187.396521941
10 192.0 300.053698172 126.964242031
11 192.0 109.956210391 321.340580404
12 192.0 286.826075479 212.259870285
13 192.0 234.252485885 190.022862035
14 192.0 294.604408121 208.681037564
15 192.0 190.674312769 167.445356666
16 192.0 187.709616606 73.5263058921
0 198.0 224.442637428 148.689756385
1 198.0 172.22751131 93.924428655
2 198.0 222.057126146 164.880262193
3 198.0 87.0502376617 129.884651916
4 198.0 343.157835713 300.345595523
5 198.0 190.825610982 152.372344104
6 198.0 235.691358025 239.107395314
7 198.0 268.651522962 170.754200546
8 198.0 230.854715632 141.905309186
9 198.0 192.775504546 187.940072434
10 198.0 309.405451738 129.631030863
11 198.0 112.005275046 327.72882479
12 198.0 292.581022722 217.293423683
13 198.0 238.996877271 196.054224402
14 198.0 301.519206571 210.324944416
15 198.0 198.598472034 170.820237059
16 198.0 194.206017893 74.477585206
0 204.0 231.634129573 153.771302425
1 204.0 178.368266803 94.9326872658
2 204.0 227.124435271 168.281606035
3 204.0 89.117026079 136.389545636
4 204.0 352.120239154 307.574355786
5 204.0 199.020573035 159.554165331
6 204.0 243.827912543 247.653446994
7 204.0 276.717931083 170.395617859
8 204.0 235.013919518 148.679970223
9 204.0 201.30578452 188.483622926
10 204.0 318.757205304 132.297819695
11 204.0 114.0543397 334.117069176
12 204.0 298.335969966 222.326977082
13 204.0 243.741268657 202.085586769
14 204.0 308.434005021 211.968851268
15 204.0 206.5226313 174.195117452
16 204.0 200.702419179 75.4288645198
0 210.0 238.825621719 158.852848466
1 210.0 184.509022296 95.9409458766
2 210.0 232.191744396 171.682949877
3 210.0 91.1838144964 142.894439357
4 210.0 361.082642595 314.803116049
5 210.0 207.215535088 166.735986559
6 210.0 251.96446706 256.199498674
7 210.0 284.784339205 170.037035171
8 210.0 239.173123404 155.454631261
9 210.0 209.836064495 189.027173418
10 210.0 328.10895887 134.964608527
11 210.0 116.103404354 340.505313562
12 210.0 304.090917209 227.360530481
13 210.0 248.485660043 208.116949136
14 210.0 315.348803471 213.612758119
15 210.0 214.446790565 177.569997845
16 210.0 207.198820466 76.3801438336
0 216.0 246.017113865 163.934394506
1 216.0 190.649777789 96.9492044874
2 216.0 237.259053521 175.084293718
3 216.0 93.2506029138 149.399333078
4 216.0 370.045046035 322.031876313
5 216.0 215.410497141 173.917807786
6 216.0 260.101021578 264.745550354
7 216.0 292.850747327 169.678452484
8 216.0 243.332327289 162.229292298
9 216.0 218.36634447 189.57072391
10 216.0 337.460712436 137.631397359
11 216.0 118.152469009 346.893557948
12 216.0 309.845864452 232.39408388
13 216.0 253.230051429 214.148311503
14 216.0 322.263601921 215.256664971
15 216.0 222.370949831 180.944878238
16 216.0 213.695221753 77.3314231475
0 222.0 253.20860601 169.015940546
1 222.0 196.790533282 97.9574630982
2 222.0 242.326362646 178.48563756
3 222.0 95.3173913312 155.904226799
4 222.0 379.007449476 329.260636576
5 222.0 223.605459194 181.099629013
6 222.0 268.237576095 273.291602034
7 222.0 300.917155449 169.319869796
8 222.0 247.491531175 169.003953336
9 222.0 226.896624444 190.114274403
10 222.0 346.812466002 140.298186191
11 222.0 120.201533663 353.281802334
12 222.0 315.600811696 237.427637279
13 222.0 257.974442815 220.17967387
14 222.0 329.178400371 216.900571823
15 222.0 230.295109096 184.319758631
16 222.0 220.191623039 78.2827024613
0 228.0 260.400098156 174.097486586
1 228.0 202.931288774 98.965721709
2 228.0 247.393671771 181.886981402
3 228.0 97.3841797486 162.40912052
4 228.0 387.969852917 336.489396839
5 228.0 231.800421247 188.28145024
6 228.0 276.374130613 281.837653715
7 228.0 308.983563571 168.961287109
8 228.0 251.650735061 175.778614373
9 228.0 235.426904419 190.657824895
10 228.0 356.164219568 142.964975022
11 228.0 122.250598317 359.67004672
12 228.0 321.355758939 242.461190678
13 228.0 262.718834201 226.211036237
14 228.0 336.093198821 218.544478675
15 228.0 238.219268362 187.694639024
16 228.0 226.688024326 79.2339817751
0 234.0 267.591590302 179.179032627
1 234.0 209.072044267 99.9739803199
2 234.0 252.460980896 185.288325244
3 234.0 99.450968166 168.914014241
4 234.0 396.932256357 343.718157103
5 234.0 239.995383299 195.463271467
6 234.0 284.51068513 290.383705395
7 234.0 317.049971693 168.602704422
8 234.0 255.809938946 182.55327541
9 234.0 243.957184394 191.201375387
10 234.0 365.515973134 145.631763854
11 234.0 124.299662972 366.058291106
12 234.0 327.110706183 247.494744077
13 234.0 267.463225587 232.242398604
14 234.0 343.007997271 220.188385526
15 234.0 246.143427627 191.069519417
16 234.0 233.184425613 80.185261089
0 240.0 274.783082447 184.260578667
1 240.0 215.21279976 100.982238931
2 240.0 257.528290021 188.689669086
3 240.0 101.517756583 175.418907962
4 240.0 405.894659798 350.946917366
5 240.0 248.190345352 202.645092695
6 240.0 292.647239648 298.929757075
7 240.0 325.116379815 168.244121734
8 240.0 259.969142832 189.327936448
9 240.0 252.487464369 191.74492588
10 240.0 374.8677267 148.298552686
11 240.0 126.348727626 372.446535492
12 240.0 332.865653426 252.528297476
13 240.0 272.207616973 238.273760971
14 240.0 349.922795721 221.832292378
15 240.0 254.067586893 194.44439981
16 240.0 239.680826899 81.1365404028
0 246.0 281.974574593 189.342124707
1 246.0 221.353555253 101.990497541
2 246.0 262.595599146 192.091012927
3 246.0 103.584545001 181.923801682
4 246.0 414.857063239 358.175677629
5 246.0 256.385307405 209.826913922
6 246.0 300.783794165 307.475808755
7 246.0 333.182787936 167.885539047
8 246.0 264.128346717 196.102597485
9 246.0 261.017744343 192.288476372
10 246.0 384.219480266 150.965341518
11 246.0 128.39779228 378.834779878
12 246.0 338.62060067 257.561850875
13 246.0 276.952008359 244.305123338
14 246.0 356.837594171 223.47619923
15 246.0 261.991746158 197.819280203
16 246.0 246.177228186 82.0878197166
0 252.0 289.166066738 194.423670748
1 252.0 227.494310745 102.998756152
2 252.0 267.662908271 195.492356769
3 252.0 105.651333418 188.428695403
4 252.0 423.819466679 365.404437893
5 252.0 264.580269458 217.008735149
